P02916	MALF_ECOLI	948532	NP_418457.1; WP_001297290.1	551701913; 1790465; 808698431; 808733007; 343197369; 333361378; 808707182; 551701906; 41950; 85676785; 808711541; 224510674; 16131859; 333361373; 512125630; 343197236; 808715902; 808702812; 808728648; 396368; 808720325; 731472957; 343197241; 485651829; 512125636; 126698; 343197246; 224510678; 161172221; 333361368	2R6G:F; 3FH6:F; 3FH6:H; 3PUV:F; 3PUW:F; 3PUX:F; 3PUY:F; 3PUZ:F; 3PV0:F; 3RLF:F; 4JBW:F; 4JBW:H; 4KHZ:F; 4KI0:F; 9BCR:H	GO:0043190; GO:1990154; GO:1990060; GO:0016020; GO:0005886; GO:0015423; GO:0006974; GO:0042956; GO:0015768; GO:1902344; GO:0034763	UniRef100_P02916	UniRef90_P02916	UniRef50_P02916	UPI000012EB4A	A03414	83333			6088520; 8265357; 9278503; 16738553; 3000770; 16453726; 2155217; 2170984; 1915262; 2026607; 9214624; 9401026; 8636026; 10809785; 15919996; 18456666; 9529892	J01648; U00006; U00096; AP009048; X02871	AAB59055.1; AAC43127.1; AAC77003.1; BAE78035.1; CAA26627.1				17545154; 17961142; 18033289; 20147285; 21566157; 22715926; 24865820; 27059961; 30193862; 19250913; 21825153; 23770568; 24145421; 16606699; 19047355; 23013274
P68183	MALG_ECOLI	86861565; 948530	NP_418456.1; WP_001252058.1	991973830; 808698430; 808720324; 808728647; 343197370; 343197247; 827620380; 148283; 551701914; 512125637; 808707181; 512125631; 41954; 333361374; 808711540; 333361379; 55584068; 731472956; 396367; 16131858; 808715901; 447174802; 808702811; 343197237; 827618297; 802137287; 343197242; 991979328; 1790464; 85676784; 808733006; 224510675; 333361369; 161172222; 224510679	2R6G:G; 3FH6:G; 3FH6:I; 3PUV:G; 3PUW:G; 3PUX:G; 3PUY:G; 3PUZ:G; 3PV0:G; 3RLF:G; 4JBW:G; 4JBW:I; 4KI0:G; 9BCR:I	GO:0043190; GO:1990154; GO:1990060; GO:0016020; GO:0005886; GO:0015423; GO:0042956; GO:0015768; GO:1902344; GO:0034763	UniRef100_P68183	UniRef90_P68183	UniRef50_P68183	UPI000012EB4D	A24361	83333			3000770; 8265357; 9278503; 16738553; 2820984; 2836810; 2155217; 2233678; 2026607; 8437518; 8437519; 9214624; 10809785; 18456666; 9529892; 15919996	X02871; U00006; U00096; AP009048; J02812; X06663	CAA26628.1; AAC43126.1; AAC77002.1; BAE78034.1; AAA79015.1; CAA29861.1				17545154; 17961142; 18033289; 20147285; 21566157; 24865820; 27059961; 29637782; 19250913; 21825153; 23770568; 24145421; 23013274
P18811	MALI_ECOLI	947104	NP_416137.1; WP_000179510.1	1742674; 1787906; 808713461; 808717872; 802135095; 2506563; 808700363; 808722242; 808709103; 991971550; 808734973; 731470533; 446101655; 808730562; 827616715; 827621972; 808704738; 146709; 991977050; 146691; 16129578		GO:0032993; GO:0003700; GO:0001217; GO:0000976; GO:0045892; GO:0006355	UniRef100_P18811	UniRef90_P18811	UniRef50_P18811	UPI000012EB51	F64918	83333			2670898; 1856179; 9097039; 9278503; 16738553	M28539; M60722; U00096; AP009048	AAA24104.1; AAA24097.1; AAC74692.1; BAA15371.1				19054084; 20141531; 16606699; 24561554
P68187	MALK_ECOLI	93777800; 948537	NP_418459.1; WP_000179165.1	808720328; 343197238; 343197371; 808707185; 343197244; 343197249; 333361371; 161172218; 808715905; 37927731; 85544132; 333361376; 333361380; 224510681; 512125639; 85544135; 991979332; 41959; 37927746; 551701911; 512125632; 37927748; 55584069; 85544138; 37927745; 85544136; 146701; 37927733; 290560109; 37927752; 85544134; 808711544; 333361370; 343197372; 37927732; 512125633; 343197239; 1790467; 224510680; 37927753; 343197243; 290560106; 333361381; 409797; 224510676; 343197248; 161172219; 512125638; 16131861; 37927734; 808728651; 808698434; 991973834; 808702815; 85544133; 85544137; 446101310; 808733010; 85544139; 551701910; 290560108; 333361375; 290560107; 85676787; 37927747; 224510677	1Q12:A; 1Q12:B; 1Q12:C; 1Q12:D; 1Q1B:A; 1Q1B:B; 1Q1B:C; 1Q1B:D; 1Q1E:A; 1Q1E:B; 2AWN:A; 2AWN:B; 2AWN:C; 2AWN:D; 2AWO:A; 2AWO:B; 2AWO:C; 2AWO:D; 2R6G:A; 2R6G:B; 3FH6:A; 3FH6:B; 3FH6:C; 3FH6:D; 3GD7:A; 3GD7:B; 3GD7:C; 3GD7:D; 3PUV:A; 3PUV:B; 3PUW:A; 3PUW:B; 3PUX:A; 3PUX:B; 3PUY:A; 3PUY:B; 3PUZ:A; 3PUZ:B; 3PV0:A; 3PV0:B; 3RLF:A; 3RLF:B; 4JBW:A; 4JBW:B; 4JBW:C; 4JBW:D; 4KI0:A; 4KI0:B; 9BCR:C; 9BCR:D	GO:0043190; GO:0055052; GO:1990154; GO:1990060; GO:0016020; GO:0015423; GO:0005524; GO:0016887; GO:0140297; GO:0042956; GO:0015768; GO:1902344; GO:0034763	UniRef100_P68187	UniRef90_P68187	UniRef50_P68187	UPI000012EB53	B65211	83333			6296778; 2674653; 8265357; 9278503; 16738553; 6283312; 2155217; 2250006; 2026607; 2007546; 9822819; 9214624; 10809785; 11709552; 16079137; 18456666; 9529892; 14527411	J01648; U00006; U00096; AP009048; V00303	AAB59057.1; AAC43129.1; AAC77005.1; BAE78037.1; CAA23582.1				15733913; 17545154; 17961142; 18033289; 21566157; 22715926; 23948569; 24865820; 25302667; 27059961; 27616441; 16326809; 19250913; 21825153; 23770568; 24145421; 15690043; 23013274
P03841	MALM_ECOLI	948547	NP_418461.1; WP_001326641.1	808707187; 41911; 485692787; 808728653; 808715907; 146595; 146703; 16131863; 126708; 1790470; 85676789; 808733012; 991973836; 808698436; 808720330; 991979334; 41961; 808702817; 396372; 731472962; 808711546		GO:0030288; GO:0008643	UniRef100_P03841	UniRef90_P03841	UniRef50_P03841	UPI000012EB56	A25787	83333			2434655; 8265357; 9278503; 16738553; 6086106	J01648; X04477; U00006; U00096; AP009048; V00298; M26131	AAB59059.1; CAA28166.1; AAC43131.1; AAC77007.1; BAE78039.1; CAA23576.1; AAA24061.1				1730061
P15977	MALQ_ECOLI	947923	NP_417875.1; WP_000444342.1	808719555; 731472329; 873090479; 991973241; 991978742; 85676625; 873090475; 146715; 802136726; 1789821; 808706422; 808710776; 873090472; 873090477; 827618816; 808702048; 16131292; 446366487; 808732241; 606351; 808715143; 808736679; 827623411; 808723924; 873090476; 1170868; 873090471	4S3P:A; 4S3P:B; 4S3Q:A; 4S3Q:B; 4S3Q:C; 4S3R:A	GO:0005829; GO:0004134; GO:0005978; GO:0005980; GO:0000025; GO:0000272	UniRef100_P15977	UniRef90_P15977	UniRef50_P15977	UPI000012EB5A	C65137	83333			2845225; 9278503; 16738553	M32793; U18997; U00096; AP009048	AAA24106.1; AAA58214.1; AAC76441.1; BAE77875.1				16980562; 19028900; 21421758; 26139606; 15690043; 16606699
P06993	MALT_ECOLI	947921	NP_417877.1; WP_000906961.1	808736681; 581128; 581129; 827623413; 85676623; 17942835; 16131294; 2367223; 606353; 146717; 991973243; 827618814; 446829705; 33112648; 7144490; 991978744	1HZ4:A; 8BOB:C; 8BOB:D	GO:0005524; GO:0003677; GO:0003700; GO:0042802; GO:0048031; GO:0045913; GO:0045893	UniRef100_P06993	UniRef90_P06993	UniRef50_P06993	UPI00001681BA	E65137	83333			3015733; 9278503; 16738553; 6283313; 7040340; 3305511; 2524384; 2538630; 9484893; 9822819; 10559195; 10692154; 12003949; 11867639; 11709169	M13585; U18997; U00096; AP009048; M24342; V00304; X02003	AAA83888.1; AAA58216.1; AAC76443.1; BAE77873.1; AAA24107.2; CAA23583.1; CAA26034.1				15733913; 17964259; 19028900; 19502392; 20545845; 20693326; 22715926; 25740650; 38197669; 37582800; 15690043; 16606699; 24561554
P23256	MALY_ECOLI	945937	NP_416139.1; WP_000459379.1	808722244; 808709105; 808734975; 16129580; 731470535; 827616713; 808717874; 808713463; 1787909; 6980639; 802135097; 126717; 827621974; 991971552; 808704740; 808730564; 1742676; 991977052; 808700365; 446381524; 6980640	1D2F:A; 1D2F:B; 8BOB:A; 8BOB:B	GO:0047804; GO:0140297; GO:0080146; GO:0042803; GO:0030170; GO:0009086	UniRef100_P23256	UniRef90_P23256	UniRef50_P23256	UPI0000110E8E	C42477	83333			1856179; 9097039; 9278503; 16738553; 7665481; 10698925	M60722; U00096; AP009048	AAA24099.1; AAC74694.1; BAA15373.1				37582800; 16606699
P21517	MALZ_ECOLI	949131	NP_414937.2	345297171; 802133994; 731472917; 147483; 345452716; 2506189; 357529587; 41969; 914685046; 85674543	5BN7:A; 7VT9:A; 7VT9:B	GO:0005737; GO:0004558; GO:0042803; GO:0030980; GO:0000023	UniRef100_P21517	UniRef90_P21517	UniRef50_P21517	UPI0001E8B885	C64769	83333			1918057; 9278503; 16738553; 1706703	X59839; U82664; U00096; AP009048; M37702	CAA42498.1; AAB40159.1; AAC73506.2; BAE76183.1; AAA16112.1				27317979; 34826700; 15690043; 16606699; 19698713
P00946	MANA_ECOLI	75204457; 944840	NP_416130.3; WP_001170664.1	808704731; 49176125; 827616721; 808722235; 808713454; 827621966; 808709096; 1015402; 808717865; 808730555; 991977043; 447093408; 808700356; 731470526; 126724; 802135088; 808734966; 1787899; 1742663; 991971543		GO:0005829; GO:0004476; GO:0008270; GO:0009242; GO:0009298; GO:0019309	UniRef100_P00946	UniRef90_P00946	UniRef50_P00946	UPI000003EB16	A01172	83333			6397402; 9097039; 9278503; 16738553; 18723842	M15380; U00096; AP009048; U35067	AAA24109.1; AAC74685.1; BAA15361.1; AAA79050.1				16046082; 15690043; 16606699; 24561554
P24175	MANB_ECOLI	946574	NP_416552.1; WP_001350528.1	808730963; 808709504; 808718275; 808735381; 731470974; 808713864; 991977456; 808700767; 1788361; 808722646; 808705142; 991971955; 802135497; 85675199; 485718987; 16129988; 117279		GO:0000287; GO:0004615; GO:0009298; GO:0009103	UniRef100_P24175	UniRef90_P37742	UniRef50_P37742	UPI000012EB8B	B55239	83333			7815923; 8759852; 9097040; 9278503; 16738553	M77127; U38473; U00096; AP009048	AAA02894.1; AAC77847.1; AAC75109.1; BAA15901.2				16606699
P24174	MANC_ECOLI	946580	NP_416553.1; WP_000079274.1	446001419; 827616371; 731470975; 808713865; 808700768; 16129989; 991971956; 808705143; 808709505; 1736755; 991977457; 147164; 808735382; 1407616; 808722647; 827622309; 808730964; 808718276; 1788362; 802135498; 33112662		GO:0005525; GO:0004475; GO:0009242; GO:0009298; GO:0006972; GO:0009103	UniRef100_P24174	UniRef90_P24174	UniRef50_P24174	UPI0000168104	H64970	83333			7815923; 8759852; 9097040; 9278503; 16738553	U38473; U00096; AP009048; M77127	AAC77846.1; AAC75110.1; BAA15905.1; AAA02893.1				16606699
P26616	MAO1_ECOLI	946031	NP_415996.2; WP_000433476.1	808713321; 991976909; 90111281; 808722103; 446355621; 827616825; 731470393; 83304388; 991971409; 808700223; 808704598; 87081919; 808730423; 808717732; 85674984; 808734833; 802134965; 808708968; 827621863	6AGS:A	GO:0005829; GO:0042802; GO:0004471; GO:0004470; GO:0046872; GO:0051287; GO:0008948; GO:0006094; GO:0006108	UniRef100_P26616	UniRef90_P26616	UniRef50_P26616	UPI00005EE2C8	B64901	83333			9097039; 9278503; 16738553; 2199308; 17557829; 17215140	U00096; AP009048; X55956	AAC74552.2; BAA15127.2; CAA39419.1				33523590; 24561554
P76558	MAO2_ECOLI	946947	NP_416958.1; WP_000342644.1	808705541; 731471392; 991977852; 1788806; 808718672; 808731361; 808701167; 446264789; 6685630; 827619587; 808723044; 808735789; 85675414; 991972354; 808709901; 827622641; 808714263; 16130388	8JZO:A; 8JZO:B; 8JZO:C; 8JZO:D; 8JZO:E; 8JZO:F	GO:0005829; GO:0016746; GO:0042802; GO:0004473; GO:0043883; GO:0030145; GO:0051287; GO:0008948; GO:0006108	UniRef100_P76558	UniRef90_P76558	UniRef50_P76558	UPI000012EB9D	F65021	83333			9205837; 9278503; 16738553; 36376; 17557829; 18723842; 33824210	U00096; AP009048	AAC75516.1; BAA16337.2				22068497; 15690043; 16606699
P0ADN2	MAOP_ECOLI	86861871; 93778186; 948274	NP_418213.1; WP_000841001.1	83288107; 16131624; 808715658; 802137061; 2367277; 808728401; 731472691; 808711295; 148172; 808720079; 808706937; 991979086; 808732763; 85676281; 808698185; 991973588; 808702566; 446763745		GO:0005829; GO:0051276; GO:0007059; GO:0044010	UniRef100_P0ADN2	UniRef90_P0ADN2	UniRef50_P0ADN2	UPI0000163A3F	G65179	83333			1995430; 1379743; 9278503; 16738553; 9298646; 10493123; 18723842; 27627105	M87049; M37337; U00096; AP009048	AAA67568.1; -; AAC77485.1; BAE77531.1				16606699; 24561554
P0AE18	MAP1_ECOLI	93777257; 947882	NP_414710.1; WP_001018194.1	110590419; 110590269; 110590273; 6573394; 808733588; 446940938; 991975514; 808703334; 93279312; 110590415; 164414787; 802133788; 6573512; 93279296; 160877713; 164414788; 164414786; 110590410; 21239022; 93279314; 6573513; 110590271; 110590421; 808720855; 808729176; 808716486; 16128161; 9257170; 731470557; 1786364; 808698963; 110590418; 160877714; 110590268; 83287771; 110590267; 56554613; 110590417; 110590275; 164414785; 827617849; 6573515; 157831934; 9257169; 5542522; 71042099; 827620832; 110590274; 164414784; 1018192261; 110590422; 110590272; 6573514; 88192427; 991970213; 110590411; 1018192262; 197107252; 110590420; 110590270; 93279313; 110590416; 160877712; 808707714; 808712073	1C21:A; 1C22:A; 1C23:A; 1C24:A; 1C27:A; 1MAT:A; 1XNZ:A; 1YVM:A; 2BB7:A; 2EVC:A; 2EVM:A; 2EVO:A; 2EVO:B; 2GG0:A; 2GG2:A; 2GG3:A; 2GG5:A; 2GG7:A; 2GG8:A; 2GG9:A; 2GGB:A; 2GGC:A; 2GTX:A; 2GTX:B; 2GU4:A; 2GU4:B; 2GU5:A; 2GU5:B; 2GU6:A; 2GU6:B; 2GU7:A; 2GU7:B; 2MAT:A; 2P98:A; 2P99:A; 2P9A:A; 2Q92:A; 2Q93:A; 2Q94:A; 2Q95:A; 2Q96:A; 3D27:A; 3MAT:A; 4MAT:A; 4Z7M:A; 4Z7M:B; 6IZ7:P; 6IZI:Q; 6J0A:P	GO:0005829; GO:0008198; GO:0004239; GO:0070006; GO:0006508	UniRef100_P0AE18	UniRef90_P0AE18	UniRef50_P0AE18	UPI00000480C3	A27761	83333			3027045; 8202364; 9278503; 16738553; 9298644; 10460163; 10736182; 12755633; 18855426; 19019076; 20017927; 20521764; 22112844; 8471602; 10387007; 10555963; 16769889; 18093325; 17120228; 18785729	M15106; U70214; U00096; AP009048	AAA24112.1; AAB08597.1; AAC73279.1; BAB96743.1				23770820; 25312947; 33761323; 15506752; 15880695; 16300729; 16552144; 17948983; 30753870; 9770455; 15690043; 16606699; 10805534; 12861438
P0ACH5	MARA_ECOLI	93775695; 947613	NP_416048.2; WP_000091199.1	991971461; 446013344; 731470447; 827616780; 82593026; 90111290; 85675010; 87081928; 802135013; 160331914; 991976961; 3660037; 56554699	1BL0:A; 1XS9:A	GO:0005829; GO:0001108; GO:0003677; GO:0003700; GO:0043565; GO:0045892; GO:0045893; GO:0006355; GO:0046677	UniRef100_P0ACH5	UniRef90_P0ACH5	UniRef50_P0ACH5	UPI000016F2D6	B47072	83333			8383113; 8491710; 9097039; 9278503; 16738553; 9724717	M96235; L06966; U00096; AP009048	AAC16395.1; AAA24113.1; AAC74604.2; BAA15221.2				15458404; 15853893; 16478729; 18083817; 18514222; 18673442; 19502391; 19926649; 21097628; 23710538; 23979754; 29133912; 30589845; 31518447; 34137249; 15690043; 8522515
P31121	MARB_ECOLI	946184	NP_416049.1; WP_000803657.1	991976962; 16129491; 808717786; 802135014; 808722157; 1742514; 939732713; 731470448; 446726344; 808700277; 808734887; 808704652; 939731785; 400224; 808730477; 808709018; 991971462; 808713375; 1787812		GO:0030288; GO:0046677	UniRef100_P31121	UniRef90_P31121	UniRef50_P31121	UPI000012EBCB	C47072	83333			8383113; 8491710; 9097039; 9278503; 16738553	M96235; L06966; U00096; AP009048	-; -; AAC74605.1; BAA15222.1				19926649; 23710538
P0AEY1	MARC_ECOLI	93775693; 947132	NP_416046.1; WP_000885033.1	731470444; 84027874; 808704649; 1787809; 808722154; 808709016; 808713372; 802135011; 991971459; 808717783; 446807777; 827616782; 991976959; 16129488; 827621906; 808730474; 808734884; 85675009; 808700274		GO:0005886	UniRef100_P0AEY1	UniRef90_P0AEY1	UniRef50_P0AEY1	UPI0000000D24	D64907	83333			8383113; 9097039; 9278503; 16738553; 11867724; 15919996; 17954692	M96235; U00096; AP009048	AAC16396.1; AAC74602.1; BAA15211.2				
P27245	MARR_ECOLI	945825	NP_416047.4; WP_000843414.1	90111289; 991971460; 446766158; 808722155; 459358376; 731470445; 808709017; 808717784; 827616781; 444302047; 444302046; 808704650; 87081927; 459358373; 1742512; 808713373; 827621907; 550544510; 991976960; 12644179; 802135012; 808700275; 808734885; 459358374; 550544509; 18158791; 808730475; 459358375	1JGS:A; 3VB2:A; 3VB2:B; 3VOD:A; 3VOD:B; 3VOE:A; 3VOE:B; 4JBA:A; 4JBA:B; 5H3R:A; 5H3R:B	GO:0003677; GO:0003700; GO:0071236; GO:0045892; GO:0006355; GO:0009408; GO:0006950	UniRef100_P27245	UniRef90_P27245	UniRef50_P27245	UPI000012EBCD	E64907	83333			8383113; 9097039; 9278503; 16738553; 8282690; 7768850; 10760140	M96235; U00096; AP009048	AAC16394.2; AAC74603.2; BAA15220.1				19926649; 23687277; 28962020; 11473263; 24185215; 28124121; 8521301
P08997	MASY_ECOLI	948512	NP_418438.1; WP_000138905.1	126769; 827618312; 808711518; 991979308; 40887; 827620365; 212374959; 991973810; 212374960; 808715881; 808732986; 731472935; 16131840; 808728625; 212374958; 212374957; 808720302; 85676766; 446061050; 396349; 808707159; 1790444; 808698408; 808702789	3CUZ:A; 3CV1:A; 3CV2:A; 3CV2:B	GO:0005737; GO:0004474; GO:0006097; GO:0006099	UniRef100_P08997	UniRef90_P08997	UniRef50_P08997	UPI000002DB30	A32649	83333			3050899; 3060852; 8265357; 9278503; 16738553	X12431; U00006; U00096; AP009048	CAA30973.1; AAC43108.1; AAC76984.1; BAE78016.1				18714089; 16606699
P37330	MASZ_ECOLI	948857	NP_417450.1; WP_000084131.1	808731832; 827619182; 60594162; 991972827; 808701638; 6573631; 802136314; 152149159; 1789348; 808723515; 808710369; 808719145; 16130876; 85675783; 808706012; 731471889; 827623045; 34809669; 34809670; 808714734; 517247; 585455; 808736263; 882505; 446006276; 991978327	1D8C:A; 1P7T:A; 1P7T:B; 1Y8B:A; 2JQX:A; 7YQM:A; 7YQN:A; 7YQN:B	GO:0005829; GO:0000287; GO:0004474; GO:0009436; GO:0006097; GO:0006099	UniRef100_P37330	UniRef90_P37330	UniRef50_P37330	UPI0000168182	S51788	83333			7925370; 9278503; 16738553; 4892366; 14336062; 9880556; 10715138; 12930982; 15637152; 18008171	X74547; U28377; U00096; AP009048	CAA52639.1; AAA69143.1; AAC76012.1; BAE77036.1				16511237; 23718231; 36997036; 15690043; 16606699; 23551356
P0A8N0	MATP_ECOLI	93776458; 945570	NP_415476.1; WP_000877161.1	827621459; 16128923; 422919325; 422919317; 446799905; 731473930; 422919324; 422919329; 808729933; 808734342; 991976422; 808721612; 4062522; 422919320; 808708465; 808704087; 67476039; 808712832; 422919332; 808699714; 802134509; 422919328; 1787190; 422919321; 808717242; 991970919; 827617229	4D8J:A; 4D8J:B; 4D8J:C; 4D8J:D; 4D8J:G; 4D8J:H; 4D8J:K; 4D8J:L	GO:0005737; GO:0097047; GO:0005543; GO:0042803; GO:0043565; GO:0051301; GO:0051276; GO:0007059; GO:0051289; GO:0006355	UniRef100_P0A8N0	UniRef90_P0A8N0	UniRef50_P0A8N0	UPI000013A5A3	C64836	83333			8905232; 9278503; 16738553; 6253901; 7567469; 18984159	U00096; AP009048; V00307	AAC74042.1; BAA35714.1; -				22684059; 23084832; 26762981; 26818444; 27171414; 31138739; 32732900; 34585666; 36435970; 16606699; 24049175; 24561554; 19951655; 22820946
P0AE72	MAZE_ECOLI	93779215; 947245	NP_417263.1; WP_000581937.1	731471702; 808718965; 446504083; 808723336; 991972646; 827619328; 1789146; 753536215; 753536205; 1015813076; 1015813071; 882677; 753536214; 33357357; 802136140; 31616033; 808710191; 83286877; 808705832; 16130690; 753536206; 827622899; 991978144; 808736080; 808731652; 85675602; 33357356; 808701459; 808714554; 416196	1MVF:D; 1MVF:E; 1UB4:C; 2MRN:A; 2MRN:B; 2MRU:A; 2MRU:B; 5CQX:C; 5CQY:C	GO:0032991; GO:0110001; GO:0003690; GO:0042803; GO:0044877; GO:0097351; GO:0006355; GO:0040008; GO:0044010	UniRef100_P0AE72	UniRef90_P0AE72	UniRef50_P0AE72	UPI00001278B4	B31996	83333			2844820; 8226627; 9278503; 16738553; 8650219; 11071896; 12123459; 12533537; 12972253; 15576778; 15316771; 16390452; 20005847; 19707553; 21419338; 23432955; 24375411; 19215780; 12743116; 12718874; 25564525	D16450; J04039; U29580; U00096; AP009048	BAA41177.1; AAA03238.1; AAA69293.1; AAC75825.1; BAE76857.1				15735309; 17962566; 19090622; 19251848; 22412352; 27259116; 29432616; 27026704; 16606699
P0AE70	MAZF_ECOLI	93779216; 947252	NP_417262.1; WP_000254738.1	340707684; 446176883; 1015813008; 340707685; 808723335; 991972645; 1015813063; 1015813064; 1015813009; 1015813007; 802136139; 31616032; 1789145; 731471701; 1015813059; 1015813074; 882676; 827619329; 1015813020; 340707682; 808736079; 1015813003; 808701458; 1015813004; 1015813081; 1015813069; 1015813070; 1015813019; 1015813080; 16130689; 340707687; 85675601; 1015813062; 1015813075; 1015813023; 340707683; 1015813024; 808714553; 991978143; 83286875; 1015813015; 808705831; 808731651; 1015813016; 808718964; 1015813079; 1015813060; 827622898; 1015813010; 31616031; 416197; 808710190; 1015813061; 340707686	1UB4:A; 1UB4:B; 3NFC:A; 3NFC:B; 3NFC:C; 3NFC:D; 3NFC:E; 3NFC:F; 5CK9:A; 5CK9:B; 5CKB:A; 5CKB:B; 5CKD:A; 5CKD:B; 5CKE:A; 5CKE:B; 5CKF:A; 5CKF:B; 5CKH:A; 5CKH:B; 5CO7:A; 5CO7:B; 5CO7:C; 5CO7:D; 5CO7:E; 5CO7:F; 5CQX:A; 5CQX:B; 5CQY:A; 5CQY:B; 5CR2:A; 5CR2:B; 5CR2:C	GO:0032991; GO:0110001; GO:0003677; GO:0016787; GO:0140677; GO:0042803; GO:0044877; GO:0003723; GO:0004521; GO:0051607; GO:0006402; GO:0030308; GO:0043068; GO:0009372; GO:0006355; GO:0040008; GO:0006417; GO:0016075; GO:0044010	UniRef100_P0AE70	UniRef90_P0AE70	UniRef50_P0AE70	UPI00001278B1	B49339	83333			2844820; 8226627; 9278503; 16738553; 8650219; 11071896; 11222603; 12123459; 12972253; 15150257; 15576778; 15316771; 15537630; 15837428; 16390452; 17962566; 18310334; 18854355; 19251848; 19707553; 21944167; 21419338; 21788497; 29531044; 20005847; 22412352; 23432955; 23416055; 23280569; 24375411; 25564525; 19215780; 26395283; 12718874; 16413577	D16450; J04039; U29580; U00096; AP009048	BAA03918.1; AAA03239.1; AAA69292.1; AAC75824.1; BAE76856.1				19090622; 19282968; 21858176; 27026704; 27259116; 27789694; 29432616; 29861158; 30315853; 30914510; 16606699
P0AEY3	MAZG_ECOLI	93779217; 947254	NP_417261.1; WP_001071648.1	808718963; 185178024; 808731650; 808714552; 446994392; 808705830; 185178025; 16130688; 808736078; 991972644; 991978142; 808723334; 185178022; 808710189; 1789144; 827619330; 802136138; 185178023; 731471700; 827622897; 808701457; 882675; 84027877; 416198; 85675600	3CRA:A; 3CRA:B; 3CRC:A; 3CRC:B	GO:0005524; GO:0047693; GO:0046872; GO:0047429; GO:0009267; GO:0046061; GO:0006203; GO:0046076; GO:0046081; GO:0046047; GO:0046052	UniRef100_P0AEY3	UniRef90_P0AEY3	UniRef50_P0AEY3	UPI000012ECF5	A65060	83333			9278503; 16738553; 12218018; 16390452; 20529853; 18353782	J04039; U29580; U00096; AP009048	AAA03240.1; AAA69291.1; AAC75823.1; BAE76855.1				15690043; 16606699; 24561554
P0ACD8	MBHL_ECOLI	945580	NP_415492.1; WP_000107384.1	955264741; 436408846; 381353035; 827621474; 808734357; 955264746; 955264756; 991970934; 381353026; 146421; 808704102; 381353028; 808729948; 808708480; 808712847; 973744631; 436408848; 1787207; 808721627; 381353033; 802134524; 955264750; 808699729; 436408842; 955264742; 381353037; 446029529; 808717257; 16128939; 82593028; 955264745; 827617214; 381353031; 991976437; 731473948; 85674807; 955264749; 436408844; 973744632; 955264755	3UQY:L; 3UQY:M; 3USC:L; 3USC:M; 3USE:L; 3USE:M; 4GD3:J; 4GD3:K; 4GD3:L; 4GD3:M; 4UE3:L; 4UE3:M; 5A4F:L; 5A4F:M; 5A4I:L; 5A4I:M; 5A4M:L; 5A4M:M; 5ADU:L; 5ADU:M; 5JRD:L; 5JRD:M; 5LMM:L; 5LMM:M; 5LRY:L; 5LRY:M; 6FPI:L; 6FPI:M; 6FPO:L; 6FPO:M; 6FPW:L; 6FPW:M; 6G7R:L; 6G7R:M; 6G94:J; 6G94:K; 6G94:L; 6G94:M; 6GAL:L; 6GAL:M; 6RP2:L; 6RP2:M; 9EQI:L; 9EQI:M; 9EQL:L; 9EQL:M; 9ER5:L; 9ER5:M; 9ER6:L; 9ER6:M; 9ER7:L; 9ER7:M; 9ER9:L; 9ER9:M; 9ERA:L; 9ERA:M	GO:0044569; GO:0016020; GO:0030288; GO:0098567; GO:0009055; GO:0008901; GO:0033748; GO:0016151; GO:0019645; GO:0009061; GO:0009267; GO:0006113; GO:1902421	UniRef100_P0ACD8	UniRef90_P0ACD8	UniRef50_P0ACD8	UPI000012ED1D	C64838	83333			2180913; 9278503; 16738553; 8905232	M34825; U00096; AP009048	AAA23998.1; AAC74058.1; BAA35738.2				19917611; 21717143; 23260654; 28001048; 22431599; 23398301; 26619250; 29888350; 30070475; 32579353; 16412426; 16606699; 16858726; 24561554
P0ACE0	MBHM_ECOLI	75173127; 75203605; 945182	NP_417468.1; WP_000083065.1	808706029; 827619165; 808723532; 85675802; 808701655; 808736280; 1789368; 808714752; 991978344; 808719162; 16130894; 991972845; 808731849; 446005210; 731471909; 827623062; 802136331; 882523; 82593031; 808710386	6EHQ:L; 6EHQ:M; 6EHS:L; 6EHS:M; 6EN9:L; 6EN9:M; 6G7M:L; 6G7M:M; 6GAM:L; 6GAM:M; 6GAN:L; 6GAN:M; 6SYO:LLL; 6SYO:MMM; 7NEM:L; 7NEM:M; 9ERB:L; 9ERB:M; 9ERC:L; 9ERC:M; 9ERP:L; 9ERP:M; 9ERR:L; 9ERR:M; 9ERS:L; 9ERS:M	GO:0005886; GO:0008901; GO:0033748; GO:0016151	UniRef100_P0ACE0	UniRef90_P0ACE0	UniRef50_P0ACE0	UPI0000163A07	C55516	83333			8021226; 9278503; 16738553; 9738917	U09177; U28377; U00096; AP009048	AAA21591.1; AAA69161.1; AAC76030.1; BAE77055.1				19917611; 21717143; 22735263; 29555844; 30070475; 15690043; 16412426; 16606699; 16858726
